project_id,project_type,project_location,total_area_sqft,num_floors,construction_type,foundation_type,material_quality_index,labor_cost_index,material_cost_index,inflation_rate,equipment_cost,contractor_experience_years,avg_temperature,rainfall_index,weather_delay_days,complexity_score,risk_index,resource_utilization_rate,total_project_cost,cost_category
6406,Commercial,Rural,8895,9,RCC,Pile,0.902,0.991,0.909,4.54,32562,7,25.42,0.816,8,0.461,0.629,0.826,9990942,Low
6407,Residential,Urban,8760,13,Hybrid,Strip,0.896,1.726,1.292,6.31,86613,21,22.1,0.631,16,0.303,0.149,0.521,14593656,Medium
6408,Commercial,Urban,13148,10,RCC,Raft,0.86,1.711,2.312,3.45,150676,10,34.15,0.313,15,0.552,0.842,0.576,34224090,High
6409,Commercial,Rural,13842,10,Steel,Strip,0.944,0.97,1.202,6.69,13607,4,29.81,0.853,1,0.49,0.7,0.722,18882791,Medium
6410,Industrial,Semi-Urban,14710,2,Steel,Pile,0.609,0.837,2.493,7.03,40337,12,37.01,0.659,15,0.803,0.727,0.971,30865527,High
6411,Commercial,Rural,7333,11,Steel,Pile,0.554,1.622,1.237,8.82,64890,6,34.53,0.553,34,0.384,0.786,0.822,9813764,Low
6412,Industrial,Rural,5252,13,RCC,Pile,0.808,1.826,2.056,8.4,192868,18,22.04,0.501,58,0.311,0.546,0.678,11737424,Medium
6413,Industrial,Rural,12478,1,Steel,Pile,0.911,1.705,1.509,6.4,130328,7,29.81,0.213,56,0.552,0.369,0.729,32184592,High
6414,Residential,Urban,9227,2,Steel,Pile,0.791,1.043,1.032,7.76,123462,2,27.57,0.016,27,0.702,0.807,0.923,15564405,Medium
6415,Industrial,Urban,5523,5,RCC,Raft,0.981,1.501,1.234,5.18,40381,23,38.88,0.717,50,0.425,0.8,0.771,11867679,Medium
6416,Industrial,Urban,1482,6,RCC,Strip,0.898,1.709,1.948,6.51,125807,8,20.99,0.92,12,0.292,0.221,0.524,3474904,Low
6417,Residential,Semi-Urban,14805,1,RCC,Raft,0.85,1.107,1.373,5.42,154142,18,22.1,0.184,5,0.551,0.912,0.708,18591944,Medium
6418,Industrial,Urban,16646,7,RCC,Raft,0.53,1.433,1.827,5.02,87758,24,38.01,0.935,24,0.97,0.299,0.694,25039969,High
6419,Residential,Semi-Urban,18229,11,Hybrid,Pile,0.554,1.177,1.149,7.37,11449,28,26.45,0.072,58,0.974,0.376,0.95,19812763,Medium
6420,Commercial,Urban,11701,4,RCC,Strip,0.892,1.071,1.563,4.78,128811,13,26.43,0.552,38,0.767,0.294,0.653,19191039,Medium
6421,Residential,Rural,17410,9,RCC,Strip,0.599,1.964,1.671,5.28,187533,23,36.71,0.116,25,0.822,0.969,0.532,18295804,Medium
6422,Industrial,Urban,17814,6,Steel,Strip,0.514,1.895,1.502,5.2,148809,3,22.4,0.889,43,0.363,0.37,0.677,25612203,High
6423,Residential,Semi-Urban,19166,9,Steel,Pile,0.955,1.335,1.136,8.22,129959,13,32.42,0.103,45,0.5,0.974,0.522,35563307,High
6424,Industrial,Semi-Urban,18830,1,RCC,Raft,0.945,0.964,1.585,4.02,189388,7,33.04,0.251,53,0.684,0.674,0.916,36013491,High
6425,Commercial,Urban,15865,4,RCC,Strip,0.609,1.673,1.978,5.29,119770,1,26.06,0.806,14,0.8,0.259,0.795,24027231,High
6426,Residential,Rural,11233,2,RCC,Raft,0.89,1.107,2.44,8.33,194185,18,23.35,0.688,1,0.333,0.598,0.735,15701913,Medium
6427,Commercial,Urban,10608,6,Steel,Strip,0.524,1.002,2.142,3.09,30386,21,33.67,0.388,21,0.566,0.894,0.68,13766723,Medium
6428,Industrial,Urban,3860,4,Steel,Strip,0.643,1.258,1.074,8.69,79198,16,21.4,0.837,41,0.33,0.606,0.709,5502342,Low
6429,Industrial,Urban,10285,9,RCC,Strip,0.812,1.436,1.264,8.39,90543,11,35.48,0.636,27,0.707,0.219,0.894,18529725,Medium
6430,Commercial,Rural,8612,14,Steel,Strip,0.882,0.917,0.934,5.51,19275,29,25.41,0.26,16,0.818,0.358,0.59,8998315,Low
6431,Residential,Semi-Urban,16516,3,Steel,Pile,0.505,1.486,1.031,6.92,75659,25,15.46,0.74,22,0.867,0.302,0.536,15856847,Medium
6432,Residential,Rural,19809,1,RCC,Pile,0.663,0.818,1.226,8.95,93650,17,29.23,0.333,14,0.786,0.213,0.781,15223408,Medium
6433,Industrial,Semi-Urban,4125,11,Steel,Raft,0.607,1.87,1.139,6.33,131125,5,19.86,0.816,37,0.327,0.395,0.929,6447662,Low
6434,Commercial,Semi-Urban,5969,13,RCC,Pile,0.999,1.905,1.163,3.58,64539,6,26.66,0.782,55,0.863,0.695,0.781,14365319,Medium
6435,Commercial,Semi-Urban,1723,11,Hybrid,Strip,0.835,1.68,1.192,8.12,62465,14,35.21,0.309,33,0.468,0.444,0.898,3186368,Low
6436,Residential,Rural,7610,1,Hybrid,Raft,0.703,1.36,1.311,3.8,167829,14,19.75,0.104,29,0.869,0.499,0.946,9779141,Low
6437,Residential,Urban,9657,12,Hybrid,Raft,0.538,1.106,1.013,4.54,133507,19,20.2,0.821,0,0.401,0.389,0.538,8517471,Low
6438,Residential,Urban,13751,9,Steel,Raft,0.799,1.693,1.272,8.24,39658,5,26.85,0.364,40,0.581,0.995,0.795,27322999,High
6439,Commercial,Urban,5492,9,Hybrid,Strip,0.821,1.918,1.97,4.54,94964,18,26.91,0.325,15,0.661,0.628,0.916,16020387,Medium
6440,Residential,Urban,14146,5,Steel,Strip,0.908,0.99,1.202,7.47,80661,11,26.34,0.018,24,0.228,0.85,0.822,18654181,Medium
6441,Residential,Urban,12370,2,RCC,Raft,0.644,1.359,1.092,5.69,75320,24,32.36,0.726,47,0.923,0.497,0.796,12985767,Medium
6442,Industrial,Rural,5287,9,Hybrid,Pile,0.991,1.178,0.915,7.56,178442,12,21.73,0.274,45,0.609,0.252,0.894,11286804,Medium
6443,Residential,Rural,19256,13,Steel,Strip,0.72,1.228,1.65,4.39,165276,19,21.51,0.436,57,0.354,0.862,0.854,20167881,Medium
6444,Residential,Rural,11640,12,Hybrid,Strip,0.648,1.287,2.231,5.52,117385,21,15.56,0.9,22,0.329,0.787,0.751,14781144,Medium
6445,Commercial,Rural,3799,13,Steel,Pile,0.674,1.942,0.9,4.91,185728,29,24.54,0.125,32,0.749,0.397,0.522,5607827,Low
6446,Commercial,Rural,9860,8,Steel,Raft,0.76,1.11,1.722,4.49,48785,28,19.89,0.038,33,0.265,0.646,0.807,12516688,Medium
6447,Industrial,Rural,6951,13,RCC,Pile,0.968,1.391,1.906,4.89,178914,17,29.79,0.561,8,0.552,0.184,0.607,14977073,Medium
6448,Residential,Rural,13441,11,Steel,Strip,0.868,1.942,1.807,4.94,32118,21,19.53,0.7,15,0.632,0.124,0.627,21621771,Medium
6449,Industrial,Urban,16493,10,Steel,Raft,0.789,1.371,2.292,8.73,83738,17,37.36,0.528,36,0.387,0.834,0.84,47775449,High
6450,Commercial,Semi-Urban,15120,10,Hybrid,Raft,0.581,1.836,2.273,6.2,128312,25,36.23,0.34,49,0.303,0.948,0.727,30162428,High
6451,Industrial,Rural,19291,6,RCC,Pile,0.575,0.871,0.897,5.77,144855,2,34.13,0.361,47,0.593,0.41,0.858,15731368,Medium
6452,Commercial,Semi-Urban,13584,7,Steel,Strip,0.751,1.944,1.414,6.02,97856,6,35.21,0.15,4,0.472,0.638,0.696,24687413,High
6453,Industrial,Rural,5527,12,Hybrid,Strip,0.864,1.025,1.94,8.98,45036,25,38.99,0.312,48,0.312,0.746,0.935,10161693,Low
6454,Industrial,Rural,4760,6,RCC,Raft,0.876,1.976,2.419,6.92,120288,19,23.0,0.759,41,0.368,0.771,0.714,12095785,Medium
6455,Residential,Urban,5328,5,Steel,Strip,0.613,1.011,2.168,7.22,57631,6,39.5,0.499,11,0.577,0.533,0.747,6998829,Low
6456,Industrial,Semi-Urban,9272,4,Hybrid,Raft,0.55,1.333,1.1,4.88,197046,1,37.26,0.891,4,0.306,0.652,0.563,11027938,Low
6457,Residential,Urban,9512,7,RCC,Raft,0.692,1.17,1.275,5.83,146287,14,24.05,0.168,22,0.949,0.691,0.752,12318730,Medium
6458,Residential,Urban,8815,4,RCC,Raft,0.959,1.32,2.098,4.1,32729,23,36.6,0.442,7,0.82,0.193,0.62,17564176,Medium
6459,Residential,Semi-Urban,14759,10,RCC,Strip,0.773,1.101,1.602,7.11,154908,2,37.43,0.702,42,0.46,0.681,0.881,16057182,Medium
6460,Residential,Urban,13131,10,RCC,Pile,0.66,1.958,1.73,5.07,55299,21,15.9,0.272,34,0.407,0.56,0.857,21401260,Medium
6461,Industrial,Rural,18758,10,Steel,Raft,0.662,1.167,1.835,7.49,9359,21,36.9,0.267,15,0.899,0.441,0.508,30721826,High
6462,Commercial,Rural,3623,9,Steel,Pile,0.566,1.584,0.976,4.28,30234,12,25.83,0.106,19,0.542,0.336,0.747,3824616,Low
6463,Commercial,Rural,4724,5,RCC,Pile,0.737,0.965,2.255,5.42,192165,17,35.28,0.893,27,0.89,0.674,0.523,8068025,Low
6464,Commercial,Rural,11477,8,RCC,Pile,0.896,1.789,2.267,5.83,38882,27,17.78,0.173,29,0.794,0.25,0.785,26318341,High
6465,Industrial,Rural,15108,12,Steel,Pile,0.984,1.451,1.596,4.0,150635,23,19.3,0.97,10,0.274,0.83,0.951,36970816,High
6466,Residential,Urban,1710,13,Hybrid,Pile,0.751,1.975,1.866,3.42,130843,4,39.47,0.449,49,0.851,0.255,0.934,5099521,Low
6467,Commercial,Urban,9718,12,RCC,Raft,0.584,1.308,1.922,4.9,77051,4,25.4,0.982,16,0.632,0.794,0.622,15378907,Medium
6468,Industrial,Rural,12953,12,Steel,Strip,0.841,1.035,1.123,6.27,193776,7,34.96,0.04,9,0.742,0.836,0.57,19423168,Medium
6469,Residential,Rural,5929,6,Steel,Pile,0.878,1.215,0.991,6.92,28290,26,33.76,0.567,23,0.375,0.946,0.896,7933743,Low
6470,Commercial,Urban,15710,4,Hybrid,Strip,0.536,1.684,0.835,5.55,183509,13,34.65,0.691,54,0.2,0.517,0.773,16510361,Medium
6471,Residential,Semi-Urban,9189,12,Steel,Strip,0.925,1.591,2.352,6.0,162910,17,34.12,0.516,30,0.467,0.157,0.712,17164542,Medium
6472,Commercial,Urban,13221,3,RCC,Raft,0.915,1.734,1.388,6.26,113204,14,37.85,0.57,10,0.353,0.71,0.905,27678148,High
6473,Commercial,Urban,10385,11,Steel,Pile,0.736,0.888,0.946,6.07,125383,22,29.81,0.538,46,0.548,0.354,0.626,14259863,Medium
6474,Commercial,Urban,8682,6,RCC,Strip,0.78,1.496,1.592,3.54,92581,17,25.64,0.149,7,0.273,0.183,0.612,11772375,Medium
6475,Residential,Urban,9416,1,Steel,Strip,0.857,1.919,0.929,5.43,83001,29,38.13,0.532,30,0.916,0.87,0.806,16247479,Medium
6476,Industrial,Urban,875,2,RCC,Pile,0.838,0.929,0.945,4.23,28721,16,23.92,0.542,36,0.295,0.226,0.636,1357613,Low
6477,Residential,Semi-Urban,18570,7,RCC,Raft,0.508,0.913,1.631,6.2,30755,16,30.77,0.356,36,0.811,0.556,0.713,14386826,Medium
6478,Commercial,Rural,5512,4,Steel,Raft,0.561,1.66,1.665,7.55,55206,6,36.38,0.607,32,0.951,0.81,0.727,8978930,Low
6479,Residential,Rural,17140,5,RCC,Pile,0.581,1.178,1.786,6.48,190955,26,37.9,0.412,8,0.319,0.279,0.603,13621484,Medium
6480,Industrial,Semi-Urban,550,11,Steel,Strip,0.878,1.59,1.916,4.33,99010,2,38.74,0.755,45,0.477,0.907,0.531,1744573,Low
6481,Residential,Rural,7090,10,Steel,Raft,0.72,1.454,1.936,4.25,44278,26,31.5,0.038,58,0.785,0.398,0.883,10023138,Low
6482,Industrial,Rural,7937,1,Steel,Raft,0.773,1.983,1.536,3.22,31851,27,33.01,0.01,2,0.772,0.457,0.892,16572812,Medium
6483,Industrial,Rural,15662,2,RCC,Strip,0.886,1.867,1.894,5.56,107515,17,27.44,0.524,48,0.23,0.218,0.799,27300233,High
6484,Residential,Semi-Urban,17478,4,Steel,Strip,0.67,1.614,1.318,5.6,50514,24,22.12,0.989,12,0.257,0.68,0.574,18343800,Medium
6485,Commercial,Semi-Urban,13605,8,Hybrid,Strip,0.874,1.114,1.55,4.42,123283,23,15.4,0.445,51,0.296,0.546,0.738,22202147,High
6486,Industrial,Rural,5231,10,RCC,Strip,0.721,1.114,1.469,7.59,75956,2,20.55,0.012,27,0.654,0.977,0.589,7218213,Low
6487,Residential,Rural,4373,4,Hybrid,Pile,0.689,1.859,1.359,5.32,160969,18,39.5,0.317,51,0.244,0.728,0.941,6572553,Low
6488,Industrial,Rural,12128,14,Hybrid,Strip,0.667,1.502,1.206,7.02,188143,21,35.16,0.467,23,0.671,0.783,0.849,17733763,Medium
6489,Commercial,Urban,9764,3,Hybrid,Raft,0.982,1.747,0.933,6.84,18507,20,26.98,0.901,9,0.474,0.279,0.516,22244082,High
6490,Residential,Urban,6248,3,Hybrid,Strip,0.886,1.34,1.66,6.63,82665,12,23.59,0.121,41,0.736,0.741,0.501,13298504,Medium
6491,Residential,Urban,1976,12,Steel,Strip,0.51,0.924,1.713,8.45,58430,4,16.61,0.924,36,0.826,0.602,0.992,2061196,Low
6492,Residential,Semi-Urban,8532,5,Hybrid,Pile,0.979,1.199,1.371,3.1,41676,9,15.25,0.94,14,0.833,0.463,0.52,17700635,Medium
6493,Commercial,Rural,3520,3,RCC,Pile,0.888,0.993,2.459,3.41,173452,11,33.88,0.641,41,0.23,0.804,0.933,6486361,Low
6494,Industrial,Semi-Urban,13184,8,Hybrid,Strip,0.575,1.738,1.747,7.33,155518,17,39.64,0.225,27,0.958,0.981,0.978,28107681,High
6495,Residential,Semi-Urban,11422,5,Hybrid,Pile,0.538,1.641,2.311,5.12,149702,13,21.35,0.537,36,0.669,0.185,0.654,18843946,Medium
6496,Industrial,Semi-Urban,15886,12,Hybrid,Pile,0.654,0.906,1.769,8.92,51339,26,21.86,0.817,0,0.917,0.81,0.77,33107594,High
6497,Industrial,Rural,8566,14,Steel,Pile,0.812,1.546,1.123,4.3,44282,25,38.37,0.358,12,0.692,0.928,0.824,17582838,Medium
6498,Commercial,Urban,12589,12,Hybrid,Pile,0.808,1.849,2.457,4.1,150704,28,30.05,0.905,58,0.587,0.384,0.76,46326722,High
6499,Residential,Rural,13908,14,Hybrid,Strip,0.638,1.637,2.305,6.53,180755,19,19.35,0.087,3,0.784,0.427,0.607,20238454,Medium
6500,Industrial,Rural,8667,7,Hybrid,Pile,0.723,1.413,1.601,4.68,126826,8,16.14,0.307,55,0.376,0.815,0.791,17942730,Medium
6501,Residential,Semi-Urban,13316,11,RCC,Pile,0.606,1.174,1.213,5.04,62252,5,29.09,0.993,39,0.283,0.958,0.629,11265751,Medium
6502,Residential,Semi-Urban,2733,8,Steel,Raft,0.525,1.865,1.179,8.53,61673,10,26.31,0.584,29,0.272,0.945,0.583,2913014,Low
6503,Commercial,Semi-Urban,8617,5,Steel,Strip,0.758,1.307,2.17,3.16,184254,15,25.8,0.59,51,0.879,0.15,0.753,15152941,Medium
6504,Residential,Urban,15050,8,Steel,Pile,0.673,1.826,0.918,6.19,132276,19,39.23,0.24,2,0.93,0.884,0.686,26233728,High
6505,Residential,Urban,6859,12,RCC,Raft,0.771,1.74,1.885,5.01,73251,25,21.57,0.858,19,0.852,0.628,0.514,12547759,Medium
6506,Industrial,Urban,14864,3,Hybrid,Pile,0.973,1.779,1.888,5.08,61634,9,27.2,0.429,53,0.924,0.479,0.975,69855853,High
6507,Commercial,Rural,4697,14,RCC,Strip,0.572,1.988,1.11,4.49,109123,16,20.33,0.794,34,0.988,0.861,0.52,5069676,Low
6508,Residential,Semi-Urban,10793,12,Steel,Raft,0.501,1.699,1.998,3.81,75836,16,23.04,0.811,26,0.621,0.82,0.951,13628546,Medium
6509,Industrial,Rural,9832,7,Steel,Raft,0.538,0.841,1.999,3.21,56879,8,34.15,0.175,47,0.323,0.558,0.595,10783833,Low
6510,Commercial,Urban,1115,8,Steel,Strip,0.731,1.047,1.395,8.93,82432,3,19.93,0.502,11,0.686,0.47,0.571,1869588,Low
6511,Commercial,Semi-Urban,13344,7,RCC,Raft,0.853,0.842,1.622,6.96,187652,3,31.91,0.384,44,0.483,0.525,0.535,18582708,Medium
6512,Industrial,Urban,12901,14,Steel,Raft,0.79,1.028,2.216,7.66,8379,10,18.24,0.155,50,0.477,0.387,0.713,29416544,High
6513,Industrial,Semi-Urban,18450,2,Hybrid,Pile,0.747,0.874,1.689,3.39,168167,12,19.76,0.123,40,0.782,0.712,0.793,39368943,High
6514,Industrial,Semi-Urban,9668,8,RCC,Raft,0.677,1.402,1.851,3.09,144953,15,15.58,0.046,15,0.273,0.903,0.952,14654064,Medium
6515,Industrial,Rural,10008,6,Hybrid,Strip,0.655,0.834,1.502,6.6,119481,15,30.76,0.702,31,0.23,0.325,0.892,10410658,Low
6516,Industrial,Rural,16054,10,Steel,Pile,0.688,1.367,1.054,7.34,105474,27,39.76,0.782,50,0.756,0.843,0.58,26241364,High
6517,Residential,Urban,2839,3,Steel,Raft,0.806,1.879,2.497,5.37,50534,26,31.41,0.471,32,0.409,0.425,0.584,7287322,Low
6518,Residential,Rural,16746,4,RCC,Pile,0.584,1.698,1.704,5.33,82820,19,38.08,0.564,15,0.508,0.219,0.504,17050175,Medium
6519,Commercial,Rural,8609,7,Hybrid,Strip,0.886,1.933,1.372,5.31,181687,14,28.16,0.262,28,0.446,0.136,0.844,14907668,Medium
6520,Residential,Rural,10788,3,RCC,Raft,0.788,1.072,2.013,3.92,50523,11,32.01,0.715,26,0.692,0.531,0.509,13152793,Medium
6521,Residential,Semi-Urban,13817,1,Hybrid,Strip,0.635,1.437,1.855,7.52,142397,6,38.14,0.584,30,0.324,0.611,0.569,18129357,Medium
6522,Residential,Rural,17262,6,Steel,Strip,0.751,1.182,1.196,4.29,174265,12,17.16,0.882,50,0.776,0.105,0.817,15629461,Medium
6523,Industrial,Urban,3965,3,RCC,Raft,0.981,1.393,2.291,4.95,72839,18,29.94,0.746,58,0.94,0.687,0.575,13969680,Medium
6524,Commercial,Semi-Urban,19155,11,RCC,Raft,0.51,1.468,0.921,7.03,67801,25,29.39,0.019,23,0.869,0.567,0.577,16695401,Medium
6525,Commercial,Semi-Urban,17891,10,Hybrid,Pile,0.6,0.843,1.83,3.0,119900,2,15.83,0.81,30,0.926,0.998,0.617,30379462,High
6526,Commercial,Rural,7300,6,Steel,Strip,0.724,1.08,1.612,7.6,75530,26,18.9,0.027,8,0.95,0.194,0.693,9274304,Low
6527,Commercial,Semi-Urban,16993,10,Steel,Raft,0.819,1.646,1.341,8.39,6320,24,28.81,0.814,44,0.498,0.735,0.504,32704610,High
6528,Residential,Urban,3271,12,Hybrid,Strip,0.606,1.728,2.205,3.31,48227,26,27.44,0.987,35,0.837,0.295,0.873,5752300,Low
6529,Residential,Urban,4383,3,Hybrid,Raft,0.966,1.483,1.916,6.55,114083,16,23.6,0.481,5,0.596,0.286,0.887,11261394,Medium
6530,Industrial,Semi-Urban,3100,6,Hybrid,Strip,0.821,1.125,2.091,5.45,160551,4,32.44,0.227,29,0.416,0.117,0.683,6241166,Low
6531,Commercial,Rural,6018,11,Hybrid,Pile,0.939,1.286,1.505,3.47,192095,4,24.01,0.01,25,0.798,0.106,0.899,13655546,Medium
6532,Residential,Rural,17889,4,Hybrid,Strip,0.665,0.915,2.402,7.09,103037,21,34.22,0.15,39,0.395,0.268,0.642,19292390,Medium
6533,Residential,Semi-Urban,17189,13,Steel,Raft,0.914,1.944,1.386,6.67,150606,17,35.23,0.504,6,0.288,0.258,0.993,29144853,High
6534,Industrial,Urban,16423,4,Steel,Pile,0.689,1.842,1.703,6.86,38982,20,31.11,0.807,7,0.764,0.1,0.699,43590460,High
6535,Industrial,Semi-Urban,6201,10,RCC,Pile,0.626,0.879,2.387,7.88,127770,22,21.97,0.871,58,0.43,0.745,0.834,9826947,Low
6536,Industrial,Rural,1458,10,Steel,Raft,0.956,1.0,0.941,4.72,111624,28,35.07,0.684,10,0.445,0.553,0.661,2174979,Low
6537,Residential,Rural,8095,11,Hybrid,Pile,0.546,1.497,0.985,7.06,33682,10,21.29,0.087,2,0.905,0.457,0.725,8073490,Low
6538,Residential,Semi-Urban,4038,2,Steel,Strip,0.971,1.079,2.49,7.46,146818,18,22.58,0.991,3,0.308,0.193,0.823,6927690,Low
6539,Industrial,Urban,18514,14,Steel,Strip,0.729,1.921,2.451,4.01,29044,27,30.22,0.747,32,0.812,0.401,0.674,51353735,High
6540,Commercial,Semi-Urban,10483,4,Steel,Raft,0.996,1.707,2.112,8.74,164515,19,32.23,0.426,19,0.509,0.524,0.828,30814741,High
6541,Industrial,Urban,3103,11,RCC,Strip,0.77,1.128,1.623,5.04,23165,11,24.28,0.814,4,0.914,0.998,0.573,5942595,Low
6542,Industrial,Urban,13967,12,RCC,Raft,0.879,0.807,1.66,7.28,185221,14,29.78,0.589,33,0.552,0.56,0.742,26307070,High
6543,Industrial,Semi-Urban,705,4,Hybrid,Pile,0.504,1.759,1.237,7.52,109637,4,21.2,0.603,13,0.527,0.118,0.636,1203942,Low
6544,Industrial,Semi-Urban,12942,11,Hybrid,Strip,0.748,1.309,1.536,6.02,187062,16,34.87,0.971,12,0.544,0.287,0.96,22251574,High
6545,Residential,Urban,6191,7,RCC,Raft,0.869,1.571,1.533,3.77,162072,3,39.8,0.801,48,0.87,0.419,0.912,12022296,Medium
6546,Commercial,Urban,6641,5,Steel,Strip,0.891,1.144,0.861,4.65,67281,25,32.46,0.262,44,0.208,0.51,0.744,9170592,Low
6547,Industrial,Urban,7228,8,Steel,Pile,0.579,0.971,1.57,4.41,117199,22,22.98,0.175,52,0.764,0.707,0.727,13230430,Medium
6548,Commercial,Urban,6530,7,RCC,Pile,0.709,1.61,1.616,6.11,35964,11,23.72,0.172,23,0.364,0.632,0.917,12234611,Medium
6549,Commercial,Rural,17062,10,Hybrid,Strip,0.71,1.34,1.932,4.57,56592,5,15.76,0.455,29,0.906,0.558,0.845,28732987,High
6550,Commercial,Semi-Urban,13883,9,Steel,Pile,0.552,1.082,1.678,6.28,88026,21,31.17,0.389,39,0.501,0.854,0.842,19155322,Medium
6551,Industrial,Urban,16996,8,Hybrid,Raft,0.722,0.965,2.265,4.73,20111,2,30.0,0.453,10,0.471,0.277,0.774,38605053,High
6552,Residential,Semi-Urban,9448,9,Steel,Strip,0.904,1.497,1.425,3.01,57154,12,38.86,0.063,8,0.77,0.17,0.931,14019915,Medium
6553,Industrial,Urban,9588,1,Hybrid,Strip,0.65,1.671,1.497,5.18,59340,13,25.05,0.202,55,0.778,0.854,0.595,21353973,Medium
6554,Commercial,Semi-Urban,14714,10,Steel,Pile,0.716,1.141,1.772,6.64,24789,25,38.32,0.798,12,0.707,0.516,0.931,26447840,High
6555,Commercial,Semi-Urban,9477,13,Hybrid,Raft,0.98,1.682,1.145,7.64,46772,2,34.01,0.758,12,0.464,0.598,0.76,22574346,High
6556,Residential,Urban,2303,12,Hybrid,Strip,0.516,1.02,1.469,3.17,8232,5,22.2,0.393,31,0.688,0.854,0.811,2531742,Low
6557,Industrial,Urban,15889,3,Hybrid,Strip,0.796,1.206,1.966,4.55,188275,23,15.41,0.39,6,0.243,0.951,0.981,37006478,High
6558,Commercial,Semi-Urban,19182,5,RCC,Pile,0.872,1.694,1.5,8.91,107181,19,33.17,0.884,10,0.964,0.597,0.712,43595701,High
6559,Residential,Semi-Urban,12770,9,Hybrid,Pile,0.88,1.592,2.341,4.57,110611,29,27.41,0.182,48,0.562,0.831,0.834,33749648,High
6560,Commercial,Semi-Urban,2042,8,RCC,Raft,0.858,1.125,1.846,7.66,40650,24,39.05,0.357,41,0.444,0.59,0.761,3651481,Low
6561,Residential,Rural,7759,14,RCC,Raft,0.863,0.947,1.061,6.06,159524,5,15.55,0.763,0,0.889,0.13,0.966,7804656,Low
6562,Residential,Urban,12900,10,Hybrid,Pile,0.53,0.851,1.629,3.73,56349,26,28.05,0.575,27,0.459,0.96,0.744,15621145,Medium
6563,Industrial,Rural,13046,7,RCC,Raft,0.767,1.805,2.1,6.86,124713,28,34.72,0.06,7,0.998,0.836,0.628,29021883,High
6564,Commercial,Rural,2654,2,RCC,Pile,0.891,0.89,1.894,8.8,92877,3,34.74,0.012,14,0.752,0.778,0.741,4869780,Low
6565,Industrial,Urban,9266,11,RCC,Strip,0.547,0.938,2.305,8.32,37866,19,31.8,0.019,4,0.72,0.498,0.958,12602550,Medium
6566,Commercial,Urban,16249,6,Steel,Pile,0.506,1.085,2.075,7.14,12334,19,24.86,0.656,21,0.321,0.948,0.75,26016327,High
6567,Industrial,Rural,11730,4,Hybrid,Pile,0.907,1.335,0.905,6.07,187927,11,16.68,0.622,19,0.688,0.541,0.573,23600128,High
6568,Commercial,Urban,18265,5,RCC,Pile,0.856,1.748,0.991,4.92,150328,12,22.54,0.045,3,0.324,0.749,0.771,33743358,High
6569,Industrial,Semi-Urban,6402,14,Hybrid,Strip,0.706,1.097,1.905,5.14,145075,19,31.28,0.132,57,0.827,0.191,0.694,11708817,Medium
6570,Residential,Semi-Urban,1722,5,RCC,Raft,0.97,1.452,1.205,5.08,64854,20,34.28,0.723,44,0.311,0.297,0.825,2450376,Low
6571,Commercial,Rural,2001,13,Hybrid,Raft,0.883,0.908,1.799,8.53,184755,10,35.43,0.31,24,0.487,0.482,0.621,3838322,Low
6572,Commercial,Rural,9550,4,RCC,Raft,0.984,1.357,2.147,4.27,88795,17,34.35,0.992,15,0.581,0.623,0.661,18142455,Medium
6573,Residential,Urban,16708,4,Steel,Pile,0.965,1.013,1.781,5.27,34270,12,23.09,0.312,39,0.844,0.825,0.758,42142241,High
6574,Industrial,Urban,4074,4,Steel,Pile,0.741,1.053,1.506,5.59,36827,3,32.35,0.336,45,0.706,0.317,0.559,9293808,Low
6575,Commercial,Rural,4229,11,Steel,Raft,0.877,1.24,1.899,5.45,119271,26,39.23,0.419,26,0.798,0.797,0.605,8829727,Low
6576,Commercial,Rural,11657,2,RCC,Strip,0.835,1.714,1.044,3.03,192631,26,18.41,0.828,28,0.395,0.901,0.901,13829808,Medium
6577,Industrial,Semi-Urban,7976,1,Hybrid,Strip,0.906,1.693,2.029,4.63,97910,21,33.28,0.557,11,0.39,0.837,0.97,22015131,High
6578,Residential,Semi-Urban,18445,12,RCC,Strip,0.894,1.298,1.985,5.99,59855,29,25.25,0.857,51,0.504,0.66,0.985,24782308,High
6579,Industrial,Urban,15462,2,Steel,Strip,0.577,0.942,1.674,7.56,183356,8,20.62,0.427,6,0.215,0.829,0.969,20721278,Medium
6580,Industrial,Semi-Urban,3022,7,RCC,Pile,0.617,1.137,1.274,6.42,16262,8,23.0,0.608,23,0.865,0.89,0.971,4571778,Low
6581,Industrial,Urban,2891,12,Hybrid,Raft,0.633,1.406,2.156,5.31,54836,25,19.16,0.005,54,0.496,0.6,0.911,7225153,Low
6582,Commercial,Urban,19559,1,Steel,Strip,0.909,1.843,1.668,6.99,121927,25,35.38,0.576,4,0.254,0.829,0.868,48512733,High
6583,Residential,Urban,19067,6,RCC,Pile,0.905,1.962,0.901,7.0,47647,13,24.69,0.081,46,0.898,0.479,0.616,35565445,High
6584,Residential,Semi-Urban,12574,4,Hybrid,Pile,0.748,1.565,2.362,4.49,26451,22,38.44,0.193,41,0.974,0.57,0.721,31224061,High
6585,Industrial,Rural,12296,2,Steel,Pile,0.79,1.221,2.105,3.62,44582,13,39.16,0.998,32,0.717,0.147,0.699,26339607,High
6586,Commercial,Rural,2578,3,Hybrid,Raft,0.913,1.632,1.794,7.82,174286,10,39.14,0.637,37,0.485,0.895,0.865,6765660,Low
